PASSENGERS,FREIGHT,MAIL,DISTANCE,UNIQUE_CARRIER,AIRLINE_ID,AIRLINE_ID,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
3013,0,0,212,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11921,1192102,31921,GJT,"Grand Junction, CO",CO,8,Colorado,82,2017,2,6,1,F
3039,0,0,230,G7,20500,20500,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11122,1112203,31122,CPR,"Casper, WY",WY,56,Wyoming,88,2017,2,6,1,F
3052,5865,0,3329,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,12758,1275803,32758,KOA,"Kona, HI",HI,15,Hawaii,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,7,F
3057,961,10527,1154,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11066,1106603,31066,CMH,"Columbus, OH",OH,39,Ohio,44,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
3104,0,0,850,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10800,1080003,32575,BUR,"Burbank, CA",CA,6,California,91,2017,2,6,2,F
3110,0,0,948,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14831,1483104,32457,SJC,"San Jose, CA",CA,6,California,91,2017,2,6,2,F
3113,0,0,604,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,2017,2,6,2,F
3147,0,0,898,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,14489,1448902,34489,RDM,"Bend/Redmond, OR",OR,41,Oregon,92,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
3149,0,0,1520,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,2017,2,6,4,F
3151,0,0,196,G7,20500,20500,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13502,1350202,33502,MTJ,"Montrose/Delta, CO",CO,8,Colorado,82,2017,2,6,1,F
3165,0,0,775,G7,20500,20500,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,2017,2,6,2,F
3167,3,0,996,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11603,1160302,31603,EUG,"Eugene, OR",OR,41,Oregon,92,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
3167,195,0,996,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11603,1160302,31603,EUG,"Eugene, OR",OR,41,Oregon,92,2017,2,6,2,F
3168,0,0,834,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,12892,1289205,32575,LAX,"Los Angeles, CA",CA,6,California,91,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,2017,2,6,2,F
3171,0,0,438,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11921,1192102,31921,GJT,"Grand Junction, CO",CO,8,Colorado,82,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,2017,2,6,1,F
3196,0,0,438,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11921,1192102,31921,GJT,"Grand Junction, CO",CO,8,Colorado,82,2017,2,6,1,F
3203,0,0,604,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,2017,2,6,2,F
3206,3074,4271,1154,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11066,1106603,31066,CMH,"Columbus, OH",OH,39,Ohio,44,2017,2,6,3,F
3219,1057,13208,770,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,15016,1501603,31123,STL,"St. Louis, MO",MO,29,Missouri,64,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
3230,0,0,1085,G7,20500,20500,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11267,1126702,31267,DAY,"Dayton, OH",OH,39,Ohio,44,2017,2,6,3,F
3231,0,0,948,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,14831,1483104,32457,SJC,"San Jose, CA",CA,6,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
3249,0,0,589,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11423,1142304,31423,DSM,"Des Moines, IA",IA,19,Iowa,61,2017,2,6,2,F
3249,0,0,516,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10627,1062702,30627,BIS,"Bismarck/Mandan, ND",ND,38,North Dakota,66,2017,2,6,2,F
3257,0,0,230,G7,20500,20500,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,11122,1112203,31122,CPR,"Casper, WY",WY,56,Wyoming,88,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,F
3282,409,0,1015,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11986,1198603,31986,GRR,"Grand Rapids, MI",MI,26,Michigan,43,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
3286,0,0,721,AA,19805,19805,0A050,D,AA,American Airlines Inc.,3,3,11298,1129804,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,11503,1150303,31503,EGE,"Eagle, CO",CO,8,Colorado,82,2017,2,6,2,F
3287,0,0,516,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,10627,1062702,30627,BIS,"Bismarck/Mandan, ND",ND,38,North Dakota,66,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
3310,0,0,353,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11413,1141304,30285,DRO,"Durango, CO",CO,8,Colorado,82,2017,2,6,1,F
3316,0,0,872,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13244,1324402,33244,MEM,"Memphis, TN",TN,47,Tennessee,54,2017,2,6,2,F
3353,0,0,73,YX,20452,20452,6003,D,YX,Republic Airlines,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,2017,2,6,1,F
3354,0,0,563,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11540,1154003,30615,ELP,"El Paso, TX",TX,48,Texas,74,2017,2,6,2,F
3362,122,8338,680,SY,20422,20422,6795,D,SY,Sun Country Airlines d/b/a MN Airlines,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,2017,2,6,2,F
3366,0,0,977,YX,20452,20452,6003,D,YX,Republic Airlines,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,2017,2,6,2,F
3367,0,0,911,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,13930,1393004,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2017,2,6,2,F
3375,0,0,909,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,14893,1489302,33192,SMF,"Sacramento, CA",CA,6,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
3386,0,0,353,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11413,1141304,30285,DRO,"Durango, CO",CO,8,Colorado,82,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,2017,2,6,1,F
3407,0,0,458,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,12280,1228002,32280,IDA,"Idaho Falls, ID",ID,16,Idaho,83,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,F
3450,1858,0,3302,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,7,F
3451,0,0,1014,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
3454,647,22272,391,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,F
3455,0,0,483,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,11775,1177502,31775,FSD,"Sioux Falls, SD",SD,46,South Dakota,67,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,F
3456,6514,0,1024,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14730,1473003,33044,SDF,"Louisville, KY",KY,21,Kentucky,52,2017,2,6,3,F
3526,13338,0,1671,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10529,1052904,30529,BDL,"Hartford, CT",CT,9,Connecticut,11,2017,2,6,4,F
3526,0,0,458,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12280,1228002,32280,IDA,"Idaho Falls, ID",ID,16,Idaho,83,2017,2,6,1,F
3527,389,0,1449,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,10994,1099402,30994,CHS,"Charleston, SC",SC,45,South Carolina,37,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
3534,0,0,563,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11540,1154003,30615,ELP,"El Paso, TX",TX,48,Texas,74,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
3549,0,0,649,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10713,1071302,30713,BOI,"Boise, ID",ID,16,Idaho,83,2017,2,6,2,F
3552,1252,0,3329,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12758,1275803,32758,KOA,"Kona, HI",HI,15,Hawaii,2,2017,2,6,7,F
3561,401,0,541,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
3581,618,32384,1671,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10529,1052904,30529,BDL,"Hartford, CT",CT,9,Connecticut,11,2017,2,6,4,F
3588,0,0,495,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,2017,2,6,1,F
3607,1497,0,1015,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11986,1198603,31986,GRR,"Grand Rapids, MI",MI,26,Michigan,43,2017,2,6,3,F
3626,0,0,483,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11775,1177502,31775,FSD,"Sioux Falls, SD",SD,46,South Dakota,67,2017,2,6,1,F
3631,816,8796,680,SY,20422,20422,6795,D,SY,Sun Country Airlines d/b/a MN Airlines,2,2,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
3678,0,0,649,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,10713,1071302,30713,BOI,"Boise, ID",ID,16,Idaho,83,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
3684,5028,0,3302,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,2017,2,6,7,F
3687,0,0,533,G7,20500,20500,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
3738,0,0,495,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,F
3739,0,0,909,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14893,1489302,33192,SMF,"Sacramento, CA",CA,6,California,91,2017,2,6,2,F
3748,1779,18273,533,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,2017,2,6,2,F
3755,0,0,771,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,12992,1299204,32600,LIT,"Little Rock, AR",AR,5,Arkansas,71,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
3762,696,0,1610,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,10257,1025702,30257,ALB,"Albany, NY",NY,36,New York,22,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,4,F
3801,0,0,216,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,11921,1192102,31921,GJT,"Grand Junction, CO",CO,8,Colorado,82,2017,2,6,1,F
3820,1255,0,1449,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10994,1099402,30994,CHS,"Charleston, SC",SC,45,South Carolina,37,2017,2,6,3,F
3826,866,22611,1671,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,10529,1052904,30529,BDL,"Hartford, CT",CT,9,Connecticut,11,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,4,F
3831,0,0,216,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11921,1192102,31921,GJT,"Grand Junction, CO",CO,8,Colorado,82,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,2017,2,6,1,F
3894,0,0,641,NK,20416,20416,6830,D,NK,Spirit Air Lines,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11298,1129804,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,2017,2,6,2,F
3905,0,0,770,G7,20500,20500,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,15016,1501603,31123,STL,"St. Louis, MO",MO,29,Missouri,64,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
3921,0,0,300,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14457,1445702,34457,RAP,"Rapid City, SD",SD,46,South Dakota,67,2017,2,6,1,F
3973,0,0,639,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,15376,1537602,30436,TUS,"Tucson, AZ",AZ,4,Arizona,81,2017,2,6,2,F
3984,11843,0,1024,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,14730,1473003,33044,SDF,"Louisville, KY",KY,21,Kentucky,52,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
4004,0,0,641,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11298,1129804,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,2017,2,6,2,F
4006,0,0,1506,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,4,F
4022,111,0,541,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,2017,2,6,2,F
4044,682,0,1447,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,12451,1245102,31136,JAX,"Jacksonville, FL",FL,12,Florida,33,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
4052,0,0,1337,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
4055,6210,0,1610,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10257,1025702,30257,ALB,"Albany, NY",NY,36,New York,22,2017,2,6,4,F
4122,0,0,794,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14683,1468303,33214,SAT,"San Antonio, TX",TX,48,Texas,74,2017,2,6,2,F
4166,0,0,1452,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
4173,0,0,1506,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,2017,2,6,4,F
4173,0,0,1436,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
4204,0,0,641,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,11298,1129804,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
4223,0,0,977,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,2017,2,6,2,F
4226,0,0,1337,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,2017,2,6,3,F
4233,0,0,1436,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,2017,2,6,3,F
4236,1008,23383,533,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
4242,0,0,853,NK,20416,20416,6830,D,NK,Spirit Air Lines,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,2017,2,6,2,F
4244,0,0,680,NK,20416,20416,6830,D,NK,Spirit Air Lines,3,3,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
4246,0,0,1452,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,2017,2,6,3,F
4277,0,0,794,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,14683,1468303,33214,SAT,"San Antonio, TX",TX,48,Texas,74,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
4322,0,0,472,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,13871,1387102,33316,OMA,"Omaha, NE",NE,31,Nebraska,65,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,F
4337,0,0,1024,DL,19790,19790,1260,D,DL,Delta Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,2017,2,6,3,F
4345,241,0,692,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11003,1100303,31003,CID,"Cedar Rapids/Iowa City, IA",IA,19,Iowa,61,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
4382,3434,0,1447,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12451,1245102,31136,JAX,"Jacksonville, FL",FL,12,Florida,33,2017,2,6,3,F
4418,0,0,862,NK,20416,20416,6830,D,NK,Spirit Air Lines,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,2017,2,6,2,F
4421,96,0,692,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11003,1100303,31003,CID,"Cedar Rapids/Iowa City, IA",IA,19,Iowa,61,2017,2,6,2,F
4432,3000,0,1184,DL,19790,19790,1260,D,DL,Delta Air Lines Inc.,3,3,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,2017,2,6,3,F
4437,44,0,752,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11648,1164802,31648,FCA,"Kalispell, MT",MT,30,Montana,84,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
4454,4997,0,1184,DL,19790,19790,1260,D,DL,Delta Air Lines Inc.,3,3,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,2017,2,6,3,F
4481,2004,168,1024,DL,19790,19790,1260,D,DL,Delta Air Lines Inc.,3,3,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
4509,0,0,1154,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,11066,1106603,31066,CMH,"Columbus, OH",OH,39,Ohio,44,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
4519,11495,0,1201,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11042,1104203,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
4539,0,0,1290,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
4548,0,0,589,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11423,1142304,31423,DSM,"Des Moines, IA",IA,19,Iowa,61,2017,2,6,2,F
4559,0,0,1154,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11066,1106603,31066,CMH,"Columbus, OH",OH,39,Ohio,44,2017,2,6,3,F
4569,0,0,680,NK,20416,20416,6830,D,NK,Spirit Air Lines,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,2017,2,6,2,F
4599,0,0,391,YX,20452,20452,6003,D,YX,Republic Airlines,2,2,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,F
4610,0,0,1123,NK,20416,20416,6830,D,NK,Spirit Air Lines,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,2017,2,6,3,F
